Date,Movie,Chain,Screenings,Screen_Share(%)
2022년 01월 20일(Thu),특송,롯데시네마,744,18.3%
2022년 01월 20일(Thu),특송,메가박스,620,20.1%
2022년 01월 20일(Thu),특송,씨네Q,35,23.0%
2022년 01월 20일(Thu),씽2게더,CGV,862,15.2%
2022년 01월 20일(Thu),씽2게더,롯데시네마,564,13.8%
2022년 01월 20일(Thu),씽2게더,메가박스,464,15.0%
2022년 01월 20일(Thu),씽2게더,씨네Q,20,13.2%
2022년 01월 20일(Thu),경관의 피,CGV,721,12.7%
2022년 01월 20일(Thu),경관의 피,롯데시네마,461,11.3%
2022년 01월 20일(Thu),경관의 피,메가박스,320,10.3%
2022년 01월 20일(Thu),경관의 피,씨네Q,18,11.8%
2022년 01월 20일(Thu),레지던트 이블: 라쿤시티,CGV,0,0.0%
2022년 01월 20일(Thu),레지던트 이블: 라쿤시티,롯데시네마,752,18.5%
2022년 01월 20일(Thu),레지던트 이블: 라쿤시티,메가박스,56,1.8%
2022년 01월 20일(Thu),레지던트 이블: 라쿤시티,씨네Q,6,3.9%
2022년 01월 21일(Fri),스파이더맨: 노 웨이 홈,CGV,1581,27.6%
2022년 01월 21일(Fri),스파이더맨: 노 웨이 홈,롯데시네마,941,23.3%
2022년 01월 21일(Fri),스파이더맨: 노 웨이 홈,메가박스,638,20.6%
2022년 01월 21일(Fri),스파이더맨: 노 웨이 홈,씨네Q,23,17.2%
2022년 01월 21일(Fri),특송,CGV,1167,20.4%
2022년 01월 21일(Fri),특송,롯데시네마,761,18.9%
2022년 01월 21일(Fri),특송,메가박스,623,20.1%
2022년 01월 21일(Fri),특송,씨네Q,29,21.6%
2022년 01월 21일(Fri),씽2게더,CGV,943,16.5%
2022년 01월 21일(Fri),씽2게더,롯데시네마,607,15.1%
2022년 01월 21일(Fri),씽2게더,메가박스,466,15.0%
2022년 01월 21일(Fri),씽2게더,씨네Q,19,14.2%
2022년 01월 21일(Fri),경관의 피,CGV,744,13.0%
2022년 01월 21일(Fri),경관의 피,롯데시네마,472,11.7%
2022년 01월 21일(Fri),경관의 피,메가박스,330,10.6%
2022년 01월 21일(Fri),경관의 피,씨네Q,18,13.4%
2022년 01월 21일(Fri),레지던트 이블: 라쿤시티,CGV,0,0.0%
2022년 01월 21일(Fri),레지던트 이블: 라쿤시티,롯데시네마,628,15.6%
2022년 01월 21일(Fri),레지던트 이블: 라쿤시티,메가박스,54,1.7%
2022년 01월 21일(Fri),레지던트 이블: 라쿤시티,씨네Q,6,4.5%
2022년 01월 22일(Sat),스파이더맨: 노 웨이 홈,CGV,1749,27.4%
2022년 01월 22일(Sat),스파이더맨: 노 웨이 홈,롯데시네마,1128,24.7%
2022년 01월 22일(Sat),스파이더맨: 노 웨이 홈,메가박스,722,20.4%
2022년 01월 22일(Sat),스파이더맨: 노 웨이 홈,씨네Q,41,21.6%
2022년 01월 22일(Sat),특송,CGV,1340,21.0%
2022년 01월 22일(Sat),특송,롯데시네마,857,18.8%
2022년 01월 22일(Sat),특송,메가박스,717,20.3%
2022년 01월 22일(Sat),특송,씨네Q,41,21.6%
2022년 01월 22일(Sat),씽2게더,CGV,1168,18.3%
2022년 01월 22일(Sat),씽2게더,롯데시네마,813,17.8%
2022년 01월 22일(Sat),씽2게더,메가박스,621,17.6%
2022년 01월 22일(Sat),씽2게더,씨네Q,32,16.8%
2022년 01월 22일(Sat),경관의 피,CGV,850,13.3%
2022년 01월 22일(Sat),경관의 피,롯데시네마,500,11.0%
2022년 01월 22일(Sat),경관의 피,메가박스,391,11.1%
2022년 01월 22일(Sat),경관의 피,씨네Q,24,12.6%
2022년 01월 22일(Sat),레지던트 이블: 라쿤시티,CGV,0,0.0%
2022년 01월 22일(Sat),레지던트 이블: 라쿤시티,롯데시네마,632,13.9%
2022년 01월 22일(Sat),레지던트 이블: 라쿤시티,메가박스,52,1.5%
2022년 01월 22일(Sat),레지던트 이블: 라쿤시티,씨네Q,5,2.6%
2022년 01월 23일(Sun),스파이더맨: 노 웨이 홈,CGV,1750,27.6%
2022년 01월 23일(Sun),스파이더맨: 노 웨이 홈,롯데시네마,1122,24.6%
2022년 01월 23일(Sun),스파이더맨: 노 웨이 홈,메가박스,729,20.5%
2022년 01월 23일(Sun),스파이더맨: 노 웨이 홈,씨네Q,40,22.0%
2022년 01월 23일(Sun),특송,CGV,1323,20.9%
2022년 01월 23일(Sun),특송,롯데시네마,855,18.7%
2022년 01월 23일(Sun),특송,메가박스,723,20.4%
2022년 01월 23일(Sun),특송,씨네Q,43,23.6%
2022년 01월 23일(Sun),씽2게더,CGV,1152,18.2%
2022년 01월 23일(Sun),씽2게더,롯데시네마,822,18.0%
2022년 01월 23일(Sun),씽2게더,메가박스,610,17.2%
2022년 01월 23일(Sun),씽2게더,씨네Q,30,16.5%
2022년 01월 23일(Sun),경관의 피,CGV,854,13.5%
2022년 01월 23일(Sun),경관의 피,롯데시네마,508,11.1%
2022년 01월 23일(Sun),경관의 피,메가박스,399,11.2%
2022년 01월 23일(Sun),경관의 피,씨네Q,22,12.1%
2022년 01월 23일(Sun),레지던트 이블: 라쿤시티,CGV,0,0.0%
2022년 01월 23일(Sun),레지던트 이블: 라쿤시티,롯데시네마,603,13.2%
2022년 01월 23일(Sun),레지던트 이블: 라쿤시티,메가박스,51,1.4%
2022년 01월 23일(Sun),레지던트 이블: 라쿤시티,씨네Q,4,2.2%
2022년 01월 24일(Mon),스파이더맨: 노 웨이 홈,CGV,1489,27.9%
2022년 01월 24일(Mon),스파이더맨: 노 웨이 홈,롯데시네마,973,26.7%
2022년 01월 24일(Mon),스파이더맨: 노 웨이 홈,메가박스,585,21.1%
2022년 01월 24일(Mon),스파이더맨: 노 웨이 홈,씨네Q,21,22.6%
2022년 01월 24일(Mon),특송,CGV,1078,20.2%
2022년 01월 24일(Mon),특송,롯데시네마,726,19.9%
2022년 01월 24일(Mon),특송,메가박스,565,20.4%
2022년 01월 24일(Mon),특송,씨네Q,19,20.4%
2022년 01월 24일(Mon),씽2게더,CGV,838,15.7%
2022년 01월 24일(Mon),씽2게더,롯데시네마,595,16.3%
2022년 01월 24일(Mon),씽2게더,메가박스,448,16.1%
2022년 01월 24일(Mon),씽2게더,씨네Q,12,12.9%
2022년 01월 24일(Mon),경관의 피,CGV,677,12.7%
2022년 01월 24일(Mon),경관의 피,롯데시네마,448,12.3%
2022년 01월 24일(Mon),경관의 피,메가박스,310,11.2%
2022년 01월 24일(Mon),경관의 피,씨네Q,15,16.1%
2022년 01월 24일(Mon),하우스 오브 구찌,CGV,211,3.9%
2022년 01월 24일(Mon),하우스 오브 구찌,롯데시네마,126,3.5%
2022년 01월 24일(Mon),하우스 오브 구찌,메가박스,150,5.4%
2022년 01월 24일(Mon),하우스 오브 구찌,씨네Q,3,3.2%
2022년 01월 25일(Tue),스파이더맨: 노 웨이 홈,CGV,1469,27.5%
2022년 01월 25일(Tue),스파이더맨: 노 웨이 홈,롯데시네마,949,26.5%
2022년 01월 25일(Tue),스파이더맨: 노 웨이 홈,메가박스,586,20.7%
2022년 01월 25일(Tue),스파이더맨: 노 웨이 홈,씨네Q,22,19.3%
2022년 01월 25일(Tue),특송,CGV,1073,20.1%
2022년 01월 25일(Tue),특송,롯데시네마,713,19.9%
2022년 01월 25일(Tue),특송,메가박스,557,19.7%
2022년 01월 25일(Tue),특송,씨네Q,24,21.1%
2022년 01월 25일(Tue),씽2게더,CGV,830,15.5%
2022년 01월 25일(Tue),씽2게더,롯데시네마,583,16.3%
2022년 01월 25일(Tue),씽2게더,메가박스,431,15.2%
2022년 01월 25일(Tue),씽2게더,씨네Q,18,15.8%
2022년 01월 25일(Tue),경관의 피,CGV,667,12.5%
2022년 01월 25일(Tue),경관의 피,롯데시네마,443,12.4%
2022년 01월 25일(Tue),경관의 피,메가박스,277,9.8%
2022년 01월 25일(Tue),경관의 피,씨네Q,12,10.5%
2022년 01월 25일(Tue),하우스 오브 구찌,CGV,211,4.0%
2022년 01월 25일(Tue),하우스 오브 구찌,롯데시네마,117,3.3%
2022년 01월 25일(Tue),하우스 오브 구찌,메가박스,164,5.8%
2022년 01월 25일(Tue),하우스 오브 구찌,씨네Q,11,9.6%
2022년 01월 26일(Wed),해적: 도깨비 깃발,CGV,2817,45.0%
2022년 01월 26일(Wed),해적: 도깨비 깃발,롯데시네마,2278,52.2%
2022년 01월 26일(Wed),해적: 도깨비 깃발,메가박스,1364,39.3%
2022년 01월 26일(Wed),해적: 도깨비 깃발,씨네Q,74,46.8%
2022년 01월 26일(Wed),킹메이커,CGV,1941,31.0%
2022년 01월 26일(Wed),킹메이커,롯데시네마,1215,27.8%
2022년 01월 26일(Wed),킹메이커,메가박스,1178,33.9%
2022년 01월 26일(Wed),킹메이커,씨네Q,47,29.7%
2022년 01월 26일(Wed),스파이더맨: 노 웨이 홈,CGV,532,8.5%
2022년 01월 26일(Wed),스파이더맨: 노 웨이 홈,롯데시네마,333,7.6%
2022년 01월 26일(Wed),스파이더맨: 노 웨이 홈,메가박스,269,7.7%
2022년 01월 26일(Wed),스파이더맨: 노 웨이 홈,씨네Q,12,7.6%
2022년 01월 26일(Wed),씽2게더,CGV,390,6.2%
2022년 01월 26일(Wed),씽2게더,롯데시네마,248,5.7%
2022년 01월 26일(Wed),씽2게더,메가박스,194,5.6%
2022년 01월 26일(Wed),씽2게더,씨네Q,9,5.7%
2022년 01월 26일(Wed),특송,CGV,274,4.4%
2022년 01월 26일(Wed),특송,롯데시네마,106,2.4%
2022년 01월 26일(Wed),특송,메가박스,149,4.3%
2022년 01월 26일(Wed),특송,씨네Q,8,5.1%
2022년 01월 27일(Thu),해적: 도깨비 깃발,CGV,2710,43.5%
2022년 01월 27일(Thu),해적: 도깨비 깃발,롯데시네마,2166,50.4%
2022년 01월 27일(Thu),해적: 도깨비 깃발,메가박스,1298,39.0%
2022년 01월 27일(Thu),해적: 도깨비 깃발,씨네Q,67,41.4%
2022년 01월 27일(Thu),킹메이커,CGV,1868,30.0%
2022년 01월 27일(Thu),킹메이커,롯데시네마,1138,26.5%
2022년 01월 27일(Thu),킹메이커,메가박스,1097,33.0%
2022년 01월 27일(Thu),킹메이커,씨네Q,38,23.5%
2022년 01월 27일(Thu),스파이더맨: 노 웨이 홈,CGV,495,7.9%
2022년 01월 27일(Thu),스파이더맨: 노 웨이 홈,롯데시네마,306,7.1%
2022년 01월 27일(Thu),스파이더맨: 노 웨이 홈,메가박스,255,7.7%
2022년 01월 27일(Thu),스파이더맨: 노 웨이 홈,씨네Q,10,6.2%
2022년 01월 27일(Thu),씽2게더,CGV,345,5.5%
2022년 01월 27일(Thu),씽2게더,롯데시네마,196,4.6%
2022년 01월 27일(Thu),씽2게더,메가박스,159,4.8%
2022년 01월 27일(Thu),씽2게더,씨네Q,7,4.3%
2022년 01월 27일(Thu),극장판 안녕 자두야: 제주도의 비밀,CGV,311,5.0%
2022년 01월 27일(Thu),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,173,4.0%
2022년 01월 27일(Thu),극장판 안녕 자두야: 제주도의 비밀,메가박스,167,5.0%
2022년 01월 27일(Thu),극장판 안녕 자두야: 제주도의 비밀,씨네Q,9,5.6%
2022년 01월 28일(Fri),해적: 도깨비 깃발,CGV,2751,43.5%
2022년 01월 28일(Fri),해적: 도깨비 깃발,롯데시네마,2202,50.5%
2022년 01월 28일(Fri),해적: 도깨비 깃발,메가박스,1318,38.7%
2022년 01월 28일(Fri),해적: 도깨비 깃발,씨네Q,69,44.2%
2022년 01월 28일(Fri),킹메이커,CGV,1827,28.9%
2022년 01월 28일(Fri),킹메이커,롯데시네마,1144,26.2%
2022년 01월 28일(Fri),킹메이커,메가박스,1060,31.1%
2022년 01월 28일(Fri),킹메이커,씨네Q,44,28.2%
2022년 01월 28일(Fri),스파이더맨: 노 웨이 홈,CGV,546,8.6%
2022년 01월 28일(Fri),스파이더맨: 노 웨이 홈,롯데시네마,335,7.7%
2022년 01월 28일(Fri),스파이더맨: 노 웨이 홈,메가박스,288,8.4%
2022년 01월 28일(Fri),스파이더맨: 노 웨이 홈,씨네Q,13,8.3%
2022년 01월 28일(Fri),씽2게더,CGV,408,6.5%
2022년 01월 28일(Fri),씽2게더,롯데시네마,197,4.5%
2022년 01월 28일(Fri),씽2게더,메가박스,180,5.3%
2022년 01월 28일(Fri),씽2게더,씨네Q,5,3.2%
2022년 01월 28일(Fri),극장판 안녕 자두야: 제주도의 비밀,CGV,312,4.9%
2022년 01월 28일(Fri),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,184,4.2%
2022년 01월 28일(Fri),극장판 안녕 자두야: 제주도의 비밀,메가박스,150,4.4%
2022년 01월 28일(Fri),극장판 안녕 자두야: 제주도의 비밀,씨네Q,9,5.8%
2022년 01월 29일(Sat),해적: 도깨비 깃발,CGV,2920,43.4%
2022년 01월 29일(Sat),해적: 도깨비 깃발,롯데시네마,2307,48.6%
2022년 01월 29일(Sat),해적: 도깨비 깃발,메가박스,1447,39.1%
2022년 01월 29일(Sat),해적: 도깨비 깃발,씨네Q,83,44.9%
2022년 01월 29일(Sat),킹메이커,CGV,1800,26.8%
2022년 01월 29일(Sat),킹메이커,롯데시네마,1147,24.2%
2022년 01월 29일(Sat),킹메이커,메가박스,1133,30.6%
2022년 01월 29일(Sat),킹메이커,씨네Q,56,30.3%
2022년 01월 29일(Sat),스파이더맨: 노 웨이 홈,CGV,671,10.0%
2022년 01월 29일(Sat),스파이더맨: 노 웨이 홈,롯데시네마,404,8.5%
2022년 01월 29일(Sat),스파이더맨: 노 웨이 홈,메가박스,324,8.7%
2022년 01월 29일(Sat),스파이더맨: 노 웨이 홈,씨네Q,14,7.6%
2022년 01월 29일(Sat),씽2게더,CGV,507,7.5%
2022년 01월 29일(Sat),씽2게더,롯데시네마,313,6.6%
2022년 01월 29일(Sat),씽2게더,메가박스,210,5.7%
2022년 01월 29일(Sat),씽2게더,씨네Q,4,2.2%
2022년 01월 29일(Sat),극장판 안녕 자두야: 제주도의 비밀,CGV,384,5.7%
2022년 01월 29일(Sat),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,302,6.4%
2022년 01월 29일(Sat),극장판 안녕 자두야: 제주도의 비밀,메가박스,215,5.8%
2022년 01월 29일(Sat),극장판 안녕 자두야: 제주도의 비밀,씨네Q,17,9.2%
2022년 01월 30일(Sun),해적: 도깨비 깃발,CGV,2923,43.4%
2022년 01월 30일(Sun),해적: 도깨비 깃발,롯데시네마,2299,48.0%
2022년 01월 30일(Sun),해적: 도깨비 깃발,메가박스,1432,38.3%
2022년 01월 30일(Sun),해적: 도깨비 깃발,씨네Q,87,45.1%
2022년 01월 30일(Sun),킹메이커,CGV,1766,26.2%
2022년 01월 30일(Sun),킹메이커,롯데시네마,1134,23.7%
2022년 01월 30일(Sun),킹메이커,메가박스,1127,30.1%
2022년 01월 30일(Sun),킹메이커,씨네Q,54,28.0%
2022년 01월 30일(Sun),스파이더맨: 노 웨이 홈,CGV,690,10.2%
2022년 01월 30일(Sun),스파이더맨: 노 웨이 홈,롯데시네마,412,8.6%
2022년 01월 30일(Sun),스파이더맨: 노 웨이 홈,메가박스,333,8.9%
2022년 01월 30일(Sun),스파이더맨: 노 웨이 홈,씨네Q,15,7.8%
2022년 01월 30일(Sun),씽2게더,CGV,542,8.0%
2022년 01월 30일(Sun),씽2게더,롯데시네마,334,7.0%
2022년 01월 30일(Sun),씽2게더,메가박스,235,6.3%
2022년 01월 30일(Sun),씽2게더,씨네Q,5,2.6%
2022년 01월 30일(Sun),극장판 안녕 자두야: 제주도의 비밀,CGV,369,5.5%
2022년 01월 30일(Sun),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,315,6.6%
2022년 01월 30일(Sun),극장판 안녕 자두야: 제주도의 비밀,메가박스,220,5.9%
2022년 01월 30일(Sun),극장판 안녕 자두야: 제주도의 비밀,씨네Q,20,10.4%
2022년 01월 31일(Mon),해적: 도깨비 깃발,CGV,2878,43.1%
2022년 01월 31일(Mon),해적: 도깨비 깃발,롯데시네마,2263,47.8%
2022년 01월 31일(Mon),해적: 도깨비 깃발,메가박스,1408,38.1%
2022년 01월 31일(Mon),해적: 도깨비 깃발,씨네Q,86,48.0%
2022년 01월 31일(Mon),킹메이커,CGV,1734,26.0%
2022년 01월 31일(Mon),킹메이커,롯데시네마,1122,23.7%
2022년 01월 31일(Mon),킹메이커,메가박스,1097,29.7%
2022년 01월 31일(Mon),킹메이커,씨네Q,49,27.4%
2022년 01월 31일(Mon),스파이더맨: 노 웨이 홈,CGV,732,11.0%
2022년 01월 31일(Mon),스파이더맨: 노 웨이 홈,롯데시네마,431,9.1%
2022년 01월 31일(Mon),스파이더맨: 노 웨이 홈,메가박스,357,9.7%
2022년 01월 31일(Mon),스파이더맨: 노 웨이 홈,씨네Q,15,8.4%
2022년 01월 31일(Mon),씽2게더,CGV,577,8.6%
2022년 01월 31일(Mon),씽2게더,롯데시네마,331,7.0%
2022년 01월 31일(Mon),씽2게더,메가박스,262,7.1%
2022년 01월 31일(Mon),씽2게더,씨네Q,7,3.9%
2022년 01월 31일(Mon),극장판 안녕 자두야: 제주도의 비밀,CGV,345,5.2%
2022년 01월 31일(Mon),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,299,6.3%
2022년 01월 31일(Mon),극장판 안녕 자두야: 제주도의 비밀,메가박스,191,5.2%
2022년 01월 31일(Mon),극장판 안녕 자두야: 제주도의 비밀,씨네Q,12,6.7%
2022년 02월 01일(Tue),해적: 도깨비 깃발,CGV,2807,43.3%
2022년 02월 01일(Tue),해적: 도깨비 깃발,롯데시네마,2242,48.5%
2022년 02월 01일(Tue),해적: 도깨비 깃발,메가박스,1389,39.1%
2022년 02월 01일(Tue),해적: 도깨비 깃발,씨네Q,75,51.0%
2022년 02월 01일(Tue),킹메이커,CGV,1689,26.0%
2022년 02월 01일(Tue),킹메이커,롯데시네마,1123,24.3%
2022년 02월 01일(Tue),킹메이커,메가박스,1081,30.4%
2022년 02월 01일(Tue),킹메이커,씨네Q,41,27.9%
2022년 02월 01일(Tue),스파이더맨: 노 웨이 홈,CGV,728,11.2%
2022년 02월 01일(Tue),스파이더맨: 노 웨이 홈,롯데시네마,436,9.4%
2022년 02월 01일(Tue),스파이더맨: 노 웨이 홈,메가박스,348,9.8%
2022년 02월 01일(Tue),스파이더맨: 노 웨이 홈,씨네Q,12,8.2%
2022년 02월 01일(Tue),씽2게더,CGV,542,8.4%
2022년 02월 01일(Tue),씽2게더,롯데시네마,319,6.9%
2022년 02월 01일(Tue),씽2게더,메가박스,238,6.7%
2022년 02월 01일(Tue),씽2게더,씨네Q,5,3.4%
2022년 02월 01일(Tue),극장판 안녕 자두야: 제주도의 비밀,CGV,330,5.1%
2022년 02월 01일(Tue),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,259,5.6%
2022년 02월 01일(Tue),극장판 안녕 자두야: 제주도의 비밀,메가박스,159,4.5%
2022년 02월 01일(Tue),극장판 안녕 자두야: 제주도의 비밀,씨네Q,4,2.7%
2022년 02월 02일(Wed),해적: 도깨비 깃발,CGV,2834,42.4%
2022년 02월 02일(Wed),해적: 도깨비 깃발,롯데시네마,2238,46.8%
2022년 02월 02일(Wed),해적: 도깨비 깃발,메가박스,1424,38.0%
2022년 02월 02일(Wed),해적: 도깨비 깃발,씨네Q,90,46.4%
2022년 02월 02일(Wed),킹메이커,CGV,1733,25.9%
2022년 02월 02일(Wed),킹메이커,롯데시네마,1174,24.6%
2022년 02월 02일(Wed),킹메이커,메가박스,1097,29.3%
2022년 02월 02일(Wed),킹메이커,씨네Q,48,24.7%
2022년 02월 02일(Wed),스파이더맨: 노 웨이 홈,CGV,748,11.2%
2022년 02월 02일(Wed),스파이더맨: 노 웨이 홈,롯데시네마,465,9.7%
2022년 02월 02일(Wed),스파이더맨: 노 웨이 홈,메가박스,356,9.5%
2022년 02월 02일(Wed),스파이더맨: 노 웨이 홈,씨네Q,16,8.2%
2022년 02월 02일(Wed),씽2게더,CGV,583,8.7%
2022년 02월 02일(Wed),씽2게더,롯데시네마,340,7.1%
2022년 02월 02일(Wed),씽2게더,메가박스,271,7.2%
2022년 02월 02일(Wed),씽2게더,씨네Q,7,3.6%
2022년 02월 02일(Wed),극장판 안녕 자두야: 제주도의 비밀,CGV,362,5.4%
2022년 02월 02일(Wed),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,302,6.3%
2022년 02월 02일(Wed),극장판 안녕 자두야: 제주도의 비밀,메가박스,202,5.4%
2022년 02월 02일(Wed),극장판 안녕 자두야: 제주도의 비밀,씨네Q,16,8.2%
2022년 02월 03일(Thu),해적: 도깨비 깃발,CGV,2503,43.2%
2022년 02월 03일(Thu),해적: 도깨비 깃발,롯데시네마,1883,47.1%
2022년 02월 03일(Thu),해적: 도깨비 깃발,메가박스,1097,36.7%
2022년 02월 03일(Thu),해적: 도깨비 깃발,씨네Q,62,44.9%
2022년 02월 03일(Thu),킹메이커,CGV,1520,26.2%
2022년 02월 03일(Thu),킹메이커,롯데시네마,1093,27.4%
2022년 02월 03일(Thu),킹메이커,메가박스,920,30.8%
2022년 02월 03일(Thu),킹메이커,씨네Q,41,29.7%
2022년 02월 03일(Thu),스파이더맨: 노 웨이 홈,CGV,703,12.1%
2022년 02월 03일(Thu),스파이더맨: 노 웨이 홈,롯데시네마,441,11.0%
2022년 02월 03일(Thu),스파이더맨: 노 웨이 홈,메가박스,319,10.7%
2022년 02월 03일(Thu),스파이더맨: 노 웨이 홈,씨네Q,10,7.2%
2022년 02월 03일(Thu),씽2게더,CGV,466,8.0%
2022년 02월 03일(Thu),씽2게더,롯데시네마,257,6.4%
2022년 02월 03일(Thu),씽2게더,메가박스,173,5.8%
2022년 02월 03일(Thu),씽2게더,씨네Q,4,2.9%
2022년 02월 03일(Thu),극장판 안녕 자두야: 제주도의 비밀,CGV,240,4.1%
2022년 02월 03일(Thu),극장판 안녕 자두야: 제주도의 비밀,롯데시네마,166,4.2%
2022년 02월 03일(Thu),극장판 안녕 자두야: 제주도의 비밀,메가박스,138,4.6%
2022년 02월 03일(Thu),극장판 안녕 자두야: 제주도의 비밀,씨네Q,6,4.3%
2022년 02월 04일(Fri),해적: 도깨비 깃발,CGV,2392,42.3%
2022년 02월 04일(Fri),해적: 도깨비 깃발,롯데시네마,1828,46.5%
2022년 02월 04일(Fri),해적: 도깨비 깃발,메가박스,1055,36.5%
2022년 02월 04일(Fri),해적: 도깨비 깃발,씨네Q,58,48.7%
2022년 02월 04일(Fri),킹메이커,CGV,1492,26.4%
2022년 02월 04일(Fri),킹메이커,롯데시네마,1080,27.5%
2022년 02월 04일(Fri),킹메이커,메가박스,879,30.4%
2022년 02월 04일(Fri),킹메이커,씨네Q,34,28.6%
2022년 02월 04일(Fri),스파이더맨: 노 웨이 홈,CGV,693,12.3%
