voting_date,released_date,title,audience,total_audience
2021-02-23,2021-02-18,간이역,82,806
2021-02-22,2021-02-18,간이역,56,724
2021-02-21,2021-02-18,간이역,142,668
2021-02-20,2021-02-18,간이역,169,526
2021-02-19,2021-02-18,간이역,121,357
2021-02-18,2021-02-18,간이역,138,236
2021-01-20,2021-02-18,간이역,98,98
2021-05-03,1999-05-15,간첩 리철진,0,0
2023-10-31,2021-12-02,간호중,0,4978
2023-10-23,2021-12-02,간호중,5,4978
2023-06-10,2021-12-02,간호중,4,4973
2022-01-04,2021-12-02,간호중,20,4969
2022-01-03,2021-12-02,간호중,20,4949
2022-01-02,2021-12-02,간호중,20,4929
2022-01-01,2021-12-02,간호중,20,4909
2021-12-31,2021-12-02,간호중,20,4889
2021-12-30,2021-12-02,간호중,28,4869
2021-12-29,2021-12-02,간호중,20,4841
2021-12-28,2021-12-02,간호중,24,4821
2021-12-27,2021-12-02,간호중,21,4797
2021-12-26,2021-12-02,간호중,20,4776
2021-12-25,2021-12-02,간호중,20,4756
2021-12-24,2021-12-02,간호중,20,4736
2021-12-23,2021-12-02,간호중,20,4716
2021-12-22,2021-12-02,간호중,81,4696
2021-12-21,2021-12-02,간호중,83,4615
2021-12-17,2021-12-02,간호중,1,4532
2021-12-15,2021-12-02,간호중,261,4531
2021-12-14,2021-12-02,간호중,252,4270
2021-12-13,2021-12-02,간호중,229,4018
2021-12-12,2021-12-02,간호중,267,3789
2021-12-11,2021-12-02,간호중,256,3522
2021-12-10,2021-12-02,간호중,238,3266
2021-12-09,2021-12-02,간호중,231,3028
2021-12-08,2021-12-02,간호중,411,2797
2021-12-07,2021-12-02,간호중,379,2386
2021-12-06,2021-12-02,간호중,381,2007
2021-12-05,2021-12-02,간호중,473,1626
2021-12-04,2021-12-02,간호중,439,1153
2021-12-03,2021-12-02,간호중,356,714
2021-12-02,2021-12-02,간호중,358,358
2021-01-12,2005-12-23,갇힌 여인,15,1897
2021-01-07,2005-12-23,갇힌 여인,23,1882
2021-01-02,2005-12-23,갇힌 여인,30,1859
2020-08-22,2019-09-01,갈까부다,1,501
2020-07-31,2019-09-01,갈까부다,4,500
2020-07-30,2019-09-01,갈까부다,3,496
2020-07-29,2019-09-01,갈까부다,3,493
2020-07-28,2019-09-01,갈까부다,3,490
2020-07-27,2019-09-01,갈까부다,3,487
2020-07-26,2019-09-01,갈까부다,3,484
2020-07-25,2019-09-01,갈까부다,3,481
2020-07-24,2019-09-01,갈까부다,2,478
2020-07-23,2019-09-01,갈까부다,3,476
2020-07-22,2019-09-01,갈까부다,3,473
2020-07-21,2019-09-01,갈까부다,3,470
2020-07-20,2019-09-01,갈까부다,2,467
2020-07-19,2019-09-01,갈까부다,3,465
2020-07-18,2019-09-01,갈까부다,5,462
2020-07-17,2019-09-01,갈까부다,3,457
2020-07-16,2019-09-01,갈까부다,2,454
2020-07-15,2019-09-01,갈까부다,3,452
2020-07-14,2019-09-01,갈까부다,3,449
2020-07-13,2019-09-01,갈까부다,3,446
2020-07-12,2019-09-01,갈까부다,3,443
2020-07-11,2019-09-01,갈까부다,3,440
2020-07-10,2019-09-01,갈까부다,4,437
2020-07-09,2019-09-01,갈까부다,3,433
2020-07-08,2019-09-01,갈까부다,3,430
2020-07-07,2019-09-01,갈까부다,3,427
2020-07-06,2019-09-01,갈까부다,3,424
2020-07-05,2019-09-01,갈까부다,3,421
2020-07-04,2019-09-01,갈까부다,4,418
2020-07-03,2019-09-01,갈까부다,5,414
2020-07-02,2019-09-01,갈까부다,3,409
2020-07-01,2019-09-01,갈까부다,3,406
2022-07-26,2021-07-28,갈매기,8,5580
2021-11-26,2021-07-28,갈매기,80,5572
2021-11-24,2021-07-28,갈매기,0,5492
2021-11-05,2021-07-28,갈매기,60,5492
2021-10-14,2021-07-28,갈매기,0,5432
2021-10-12,2021-07-28,갈매기,1,5432
2021-10-08,2021-07-28,갈매기,50,5431
2021-10-07,2021-07-28,갈매기,50,5381
2021-10-05,2021-07-28,갈매기,92,5331
2021-09-28,2021-07-28,갈매기,47,5239
2021-09-27,2021-07-28,갈매기,0,5192
2021-09-20,2021-07-28,갈매기,0,5192
2021-09-19,2021-07-28,갈매기,0,5192
2021-09-18,2021-07-28,갈매기,0,5192
2021-09-17,2021-07-28,갈매기,0,5192
2021-09-16,2021-07-28,갈매기,3,5192
2021-09-15,2021-07-28,갈매기,0,5189
2021-09-14,2021-07-28,갈매기,1,5189
2021-09-13,2021-07-28,갈매기,0,5188
2021-09-12,2021-07-28,갈매기,0,5188
2021-09-11,2021-07-28,갈매기,0,5188
2021-09-10,2021-07-28,갈매기,0,5188
2021-09-09,2021-07-28,갈매기,2,5188
2021-09-08,2021-07-28,갈매기,6,5186
2021-09-07,2021-07-28,갈매기,0,5180
2021-09-06,2021-07-28,갈매기,4,5180
2021-09-05,2021-07-28,갈매기,0,5176
2021-09-04,2021-07-28,갈매기,11,5176
2021-09-03,2021-07-28,갈매기,2,5165
2021-09-02,2021-07-28,갈매기,2,5163
2021-09-01,2021-07-28,갈매기,13,5161
2021-08-31,2021-07-28,갈매기,6,5148
2021-08-30,2021-07-28,갈매기,1,5142
2021-08-29,2021-07-28,갈매기,3,5141
2021-08-28,2021-07-28,갈매기,25,5138
2021-08-27,2021-07-28,갈매기,10,5113
2021-08-26,2021-07-28,갈매기,17,5103
2021-08-25,2021-07-28,갈매기,9,5086
2021-08-24,2021-07-28,갈매기,58,5077
2021-08-23,2021-07-28,갈매기,142,5019
2021-08-22,2021-07-28,갈매기,20,4877
2021-08-21,2021-07-28,갈매기,128,4857
2021-08-20,2021-07-28,갈매기,8,4729
2021-08-19,2021-07-28,갈매기,107,4721
2021-08-18,2021-07-28,갈매기,77,4614
2021-08-17,2021-07-28,갈매기,157,4537
2021-08-16,2021-07-28,갈매기,81,4380
2021-08-15,2021-07-28,갈매기,166,4299
2021-08-14,2021-07-28,갈매기,94,4133
2021-08-13,2021-07-28,갈매기,71,4039
2021-08-12,2021-07-28,갈매기,103,3968
2021-08-11,2021-07-28,갈매기,46,3865
2021-08-10,2021-07-28,갈매기,107,3819
2021-08-09,2021-07-28,갈매기,160,3712
2021-08-08,2021-07-28,갈매기,170,3552
2021-08-07,2021-07-28,갈매기,206,3382
2021-08-06,2021-07-28,갈매기,142,3176
2021-08-05,2021-07-28,갈매기,120,3034
2021-08-04,2021-07-28,갈매기,155,2914
2021-08-03,2021-07-28,갈매기,175,2759
2021-08-02,2021-07-28,갈매기,153,2584
2021-08-01,2021-07-28,갈매기,268,2431
2021-07-31,2021-07-28,갈매기,267,2163
2021-07-30,2021-07-28,갈매기,225,1896
2021-07-29,2021-07-28,갈매기,213,1671
2021-07-28,2021-07-28,갈매기,169,1458
2021-07-22,2021-07-28,갈매기,306,1289
2021-07-21,2021-07-28,갈매기,174,983
2021-07-20,2021-07-28,갈매기,200,809
2021-07-19,2021-07-28,갈매기,310,609
2021-02-09,2021-07-28,갈매기,0,299
2020-12-13,2021-07-28,갈매기,9,299
2020-11-29,2021-07-28,갈매기,1,290
2020-11-26,2021-07-28,갈매기,1,289
2020-11-24,2021-07-28,갈매기,1,288
2020-11-21,2021-07-28,갈매기,3,287
2020-11-20,2021-07-28,갈매기,29,284
2020-11-19,2021-07-28,갈매기,13,255
2020-11-17,2021-07-28,갈매기,1,242
2020-11-14,2021-07-28,갈매기,3,241
2020-11-09,2021-07-28,갈매기,2,238
2020-11-07,2021-07-28,갈매기,34,236
2020-08-23,2021-07-28,갈매기,18,202
2020-08-17,2021-07-28,갈매기,78,184
2020-08-10,2021-07-28,갈매기,77,106
2020-08-06,2021-07-28,갈매기,29,29
2022-08-11,2022-06-22,감동주의보,17,2483
2022-08-04,2022-06-22,감동주의보,30,2466
2022-07-28,2022-06-22,감동주의보,11,2436
2022-07-27,2022-06-22,감동주의보,40,2425
2022-07-26,2022-06-22,감동주의보,40,2385
2022-07-25,2022-06-22,감동주의보,40,2345
2022-07-24,2022-06-22,감동주의보,40,2305
2022-07-23,2022-06-22,감동주의보,40,2265
2022-07-22,2022-06-22,감동주의보,40,2225
2022-07-21,2022-06-22,감동주의보,40,2185
2022-07-20,2022-06-22,감동주의보,42,2145
2022-07-19,2022-06-22,감동주의보,40,2103
2022-07-18,2022-06-22,감동주의보,40,2063
2022-07-17,2022-06-22,감동주의보,40,2023
2022-07-16,2022-06-22,감동주의보,40,1983
2022-07-15,2022-06-22,감동주의보,40,1943
2022-07-14,2022-06-22,감동주의보,100,1903
2022-07-13,2022-06-22,감동주의보,0,1803
2022-07-12,2022-06-22,감동주의보,4,1803
2022-07-10,2022-06-22,감동주의보,7,1799
2022-07-08,2022-06-22,감동주의보,1,1792
2022-07-07,2022-06-22,감동주의보,1,1791
2022-07-06,2022-06-22,감동주의보,1,1790
2022-07-05,2022-06-22,감동주의보,12,1789
2022-07-04,2022-06-22,감동주의보,3,1777
2022-07-03,2022-06-22,감동주의보,12,1774
2022-07-02,2022-06-22,감동주의보,60,1762
2022-07-01,2022-06-22,감동주의보,19,1702
2022-06-30,2022-06-22,감동주의보,36,1683
2022-06-29,2022-06-22,감동주의보,8,1647
2022-06-28,2022-06-22,감동주의보,117,1639
2022-06-27,2022-06-22,감동주의보,54,1522
2022-06-26,2022-06-22,감동주의보,108,1468
2022-06-25,2022-06-22,감동주의보,204,1360
2022-06-24,2022-06-22,감동주의보,72,1156
2022-06-23,2022-06-22,감동주의보,146,1084
2022-06-22,2022-06-22,감동주의보,176,938
2022-06-13,2022-06-22,감동주의보,762,762
2024-04-19,2019-12-04,감쪽같은 그녀,100,470609
2024-04-18,2019-12-04,감쪽같은 그녀,100,470509
2023-11-02,2019-12-04,감쪽같은 그녀,110,470409
2023-07-05,2019-12-04,감쪽같은 그녀,110,470299
2023-06-19,2019-12-04,감쪽같은 그녀,110,470189
2023-06-16,2019-12-04,감쪽같은 그녀,154,470079
2023-05-23,2019-12-04,감쪽같은 그녀,158,469925
2022-11-11,2019-12-04,감쪽같은 그녀,110,469767
2022-05-10,2019-12-04,감쪽같은 그녀,100,469657
2022-05-04,2019-12-04,감쪽같은 그녀,100,469557
2022-04-01,2019-12-04,감쪽같은 그녀,100,469457
2021-07-02,2019-12-04,감쪽같은 그녀,7,469357
2020-10-09,2019-12-04,감쪽같은 그녀,2,469350
2020-01-09,2019-12-04,감쪽같은 그녀,24,469348
2020-01-01,2019-12-04,감쪽같은 그녀,28,469324
2019-12-31,2019-12-04,감쪽같은 그녀,62,469296
2019-12-30,2019-12-04,감쪽같은 그녀,219,469234
2019-12-29,2019-12-04,감쪽같은 그녀,30,469015
2019-12-28,2019-12-04,감쪽같은 그녀,35,468985
2019-12-27,2019-12-04,감쪽같은 그녀,278,468950
2019-12-26,2019-12-04,감쪽같은 그녀,95,468672
2019-12-25,2019-12-04,감쪽같은 그녀,102,468577
2019-12-24,2019-12-04,감쪽같은 그녀,261,468475
2019-12-23,2019-12-04,감쪽같은 그녀,1286,468214
2019-12-22,2019-12-04,감쪽같은 그녀,365,466928
2019-12-21,2019-12-04,감쪽같은 그녀,501,466563
2019-12-20,2019-12-04,감쪽같은 그녀,1424,466062
2019-12-19,2019-12-04,감쪽같은 그녀,1969,464638
2019-12-18,2019-12-04,감쪽같은 그녀,5495,462669
2019-12-17,2019-12-04,감쪽같은 그녀,15701,457174
2022-07-06,2022-06-23,갓길로 달리는 코뿔소,20,445
2022-07-05,2022-06-23,갓길로 달리는 코뿔소,20,425
2022-07-04,2022-06-23,갓길로 달리는 코뿔소,20,405
2022-07-01,2022-06-23,갓길로 달리는 코뿔소,20,385
2022-06-30,2022-06-23,갓길로 달리는 코뿔소,20,365
2022-06-29,2022-06-23,갓길로 달리는 코뿔소,20,345
2022-06-28,2022-06-23,갓길로 달리는 코뿔소,24,325
2022-06-27,2022-06-23,갓길로 달리는 코뿔소,20,301
2022-06-26,2022-06-23,갓길로 달리는 코뿔소,4,281
2022-06-25,2022-06-23,갓길로 달리는 코뿔소,1,277
2022-06-24,2022-06-23,갓길로 달리는 코뿔소,21,276
2022-06-23,2022-06-23,갓길로 달리는 코뿔소,255,255
2021-11-24,2022-06-23,갓길로 달리는 코뿔소,0,0
2023-01-20,2023-01-05,강남좀비,1,2091
2023-01-17,2023-01-05,강남좀비,3,2090
2023-02-06,2023-01-05,강남좀비,2,2098
2023-01-28,2023-01-05,강남좀비,2,2096
2023-01-24,2023-01-05,강남좀비,3,2094
2023-01-16,2023-01-05,강남좀비,1,2087
2023-01-15,2023-01-05,강남좀비,4,2086
2023-01-14,2023-01-05,강남좀비,6,2082
2023-01-13,2023-01-05,강남좀비,2,2076
2023-01-12,2023-01-05,강남좀비,5,2074
2023-01-11,2023-01-05,강남좀비,70,2069
2023-01-10,2023-01-05,강남좀비,99,1999
2023-01-09,2023-01-05,강남좀비,103,1900
2023-01-08,2023-01-05,강남좀비,228,1797
2023-01-07,2023-01-05,강남좀비,323,1569
2023-01-06,2023-01-05,강남좀비,209,1246
2023-01-05,2023-01-05,강남좀비,883,1037
2023-01-04,2023-01-05,강남좀비,154,154
2023-09-19,2023-08-30,강다니엘: 마이 퍼레이드,201,7933
2023-09-18,2023-08-30,강다니엘: 마이 퍼레이드,76,7732
2023-09-17,2023-08-30,강다니엘: 마이 퍼레이드,141,7656
2023-09-16,2023-08-30,강다니엘: 마이 퍼레이드,247,7515
2023-09-15,2023-08-30,강다니엘: 마이 퍼레이드,51,7268
2023-09-14,2023-08-30,강다니엘: 마이 퍼레이드,56,7217
2023-09-13,2023-08-30,강다니엘: 마이 퍼레이드,306,7161
2023-09-12,2023-08-30,강다니엘: 마이 퍼레이드,48,6855
2023-09-11,2023-08-30,강다니엘: 마이 퍼레이드,54,6807
2023-09-10,2023-08-30,강다니엘: 마이 퍼레이드,82,6753
2023-09-09,2023-08-30,강다니엘: 마이 퍼레이드,747,6671
2023-09-08,2023-08-30,강다니엘: 마이 퍼레이드,68,5924
2023-09-07,2023-08-30,강다니엘: 마이 퍼레이드,179,5856
2023-09-06,2023-08-30,강다니엘: 마이 퍼레이드,191,5677
2023-09-05,2023-08-30,강다니엘: 마이 퍼레이드,157,5486
2023-09-04,2023-08-30,강다니엘: 마이 퍼레이드,150,5329
2023-09-03,2023-08-30,강다니엘: 마이 퍼레이드,1437,5179
2023-09-02,2023-08-30,강다니엘: 마이 퍼레이드,850,3742
2023-09-01,2023-08-30,강다니엘: 마이 퍼레이드,743,2892
2023-08-31,2023-08-30,강다니엘: 마이 퍼레이드,767,2149
2023-08-30,2023-08-30,강다니엘: 마이 퍼레이드,1382,1382
2022-01-15,2021-11-10,강릉,387,306809
2021-12-27,2021-11-10,강릉,2,306422
2021-12-23,2021-11-10,강릉,412,306420
2021-12-20,2021-11-10,강릉,7,306008
2021-12-18,2021-11-10,강릉,5,306001
2021-12-17,2021-11-10,강릉,4,305996
2021-12-16,2021-11-10,강릉,1,305992
2021-12-15,2021-11-10,강릉,5,305991
2021-12-14,2021-11-10,강릉,24,305986
2021-12-13,2021-11-10,강릉,39,305962
2021-12-12,2021-11-10,강릉,57,305923
2021-12-11,2021-11-10,강릉,54,305866
2021-12-10,2021-11-10,강릉,32,305812
2021-12-09,2021-11-10,강릉,23,305780
2021-12-08,2021-11-10,강릉,111,305757
2021-12-07,2021-11-10,강릉,170,305646
2021-12-06,2021-11-10,강릉,83,305476
2021-12-05,2021-11-10,강릉,274,305393
2021-12-04,2021-11-10,강릉,226,305119
2021-12-03,2021-11-10,강릉,203,304893
2021-12-02,2021-11-10,강릉,221,304690
2021-12-01,2021-11-10,강릉,269,304469
2021-11-30,2021-11-10,강릉,1250,304200
2021-11-29,2021-11-10,강릉,749,302950
2021-11-28,2021-11-10,강릉,1726,302201
2021-11-27,2021-11-10,강릉,1662,300475
2021-11-26,2021-11-10,강릉,1318,298813
2021-11-25,2021-11-10,강릉,1101,297495
2021-11-24,2021-11-10,강릉,1526,296394
2021-11-23,2021-11-10,강릉,6482,294868
2021-11-22,2021-11-10,강릉,7297,288386
2021-11-21,2021-11-10,강릉,16756,281089
2021-11-20,2021-11-10,강릉,15658,264333
2021-11-19,2021-11-10,강릉,9727,248675
2021-11-18,2021-11-10,강릉,9116,238948
2021-11-17,2021-11-10,강릉,9533,229832
2021-11-16,2021-11-10,강릉,16841,220299
2021-11-15,2021-11-10,강릉,18032,203458
2021-11-14,2021-11-10,강릉,48711,185426
2021-11-13,2021-11-10,강릉,49565,136715
2021-11-12,2021-11-10,강릉,27411,87150
2021-11-11,2021-11-10,강릉,24836,59739
2021-11-10,2021-11-10,강릉,32857,34903
2021-11-09,2021-11-10,강릉,795,2046
2021-11-08,2021-11-10,강릉,936,1251
2021-11-01,2021-11-10,강릉,315,315
2021-09-11,2019-03-27,강변호텔,33,6975
2021-09-04,2019-03-27,강변호텔,3,6942
2021-09-03,2019-03-27,강변호텔,10,6939
2021-06-22,2019-03-27,강변호텔,7,6929
2021-06-15,2019-03-27,강변호텔,11,6922
2020-11-26,2017-12-14,강철비,50,4452900
2020-11-13,2020-09-30,강철비2 : 정상회담 확장판,8,18306
2020-10-27,2020-09-30,강철비2 : 정상회담 확장판,11,18298
2020-10-26,2020-09-30,강철비2 : 정상회담 확장판,1,18287
2020-10-25,2020-09-30,강철비2 : 정상회담 확장판,2,18286
2020-10-24,2020-09-30,강철비2 : 정상회담 확장판,3,18284
2020-10-23,2020-09-30,강철비2 : 정상회담 확장판,4,18281
2020-10-22,2020-09-30,강철비2 : 정상회담 확장판,2,18277
2020-10-21,2020-09-30,강철비2 : 정상회담 확장판,3,18275
2020-10-20,2020-09-30,강철비2 : 정상회담 확장판,19,18272
2020-10-19,2020-09-30,강철비2 : 정상회담 확장판,9,18253
2020-10-18,2020-09-30,강철비2 : 정상회담 확장판,24,18244
2020-10-17,2020-09-30,강철비2 : 정상회담 확장판,21,18220
2020-10-16,2020-09-30,강철비2 : 정상회담 확장판,9,18199
2020-10-15,2020-09-30,강철비2 : 정상회담 확장판,14,18190
2020-10-14,2020-09-30,강철비2 : 정상회담 확장판,10,18176
2020-10-13,2020-09-30,강철비2 : 정상회담 확장판,179,18166
2020-10-12,2020-09-30,강철비2 : 정상회담 확장판,69,17987
2020-10-11,2020-09-30,강철비2 : 정상회담 확장판,121,17918
2020-10-10,2020-09-30,강철비2 : 정상회담 확장판,112,17797
2020-10-09,2020-09-30,강철비2 : 정상회담 확장판,198,17685
2020-10-08,2020-09-30,강철비2 : 정상회담 확장판,189,17487
2020-10-07,2020-09-30,강철비2 : 정상회담 확장판,50,17298
2020-10-06,2020-09-30,강철비2 : 정상회담 확장판,148,17248
2020-10-05,2020-09-30,강철비2 : 정상회담 확장판,407,17100
2020-10-04,2020-09-30,강철비2 : 정상회담 확장판,4902,16693
2020-10-03,2020-09-30,강철비2 : 정상회담 확장판,5102,11791
2020-10-02,2020-09-30,강철비2 : 정상회담 확장판,2033,6689
2020-10-01,2020-09-30,강철비2 : 정상회담 확장판,2158,4656
2020-09-30,2020-09-30,강철비2 : 정상회담 확장판,2498,2498
2022-10-25,2020-07-29,강철비2: 정상회담,160,1791843
2021-06-18,2020-07-29,강철비2: 정상회담,150,1791683
2020-11-27,2020-07-29,강철비2: 정상회담,30,1791533
2020-11-26,2020-07-29,강철비2: 정상회담,466,1791503
2020-11-24,2020-07-29,강철비2: 정상회담,30,1791037
2020-11-20,2020-07-29,강철비2: 정상회담,30,1791007
2020-11-19,2020-07-29,강철비2: 정상회담,30,1790977
2020-11-13,2020-07-29,강철비2: 정상회담,30,1790947
2020-11-12,2020-07-29,강철비2: 정상회담,30,1790917
2020-11-11,2020-07-29,강철비2: 정상회담,30,1790887
2020-11-10,2020-07-29,강철비2: 정상회담,30,1790857
2020-11-09,2020-07-29,강철비2: 정상회담,30,1790827
2020-09-28,2020-07-29,강철비2: 정상회담,946,1790797
2020-09-27,2020-07-29,강철비2: 정상회담,1383,1789851
2020-09-26,2020-07-29,강철비2: 정상회담,2877,1788468
2020-09-25,2020-07-29,강철비2: 정상회담,1383,1785591
2020-09-24,2020-07-29,강철비2: 정상회담,2338,1784208
2020-09-20,2020-07-29,강철비2: 정상회담,4,1781870
2020-09-19,2020-07-29,강철비2: 정상회담,4,1781866
2020-09-18,2020-07-29,강철비2: 정상회담,2,1781862
2020-09-17,2020-07-29,강철비2: 정상회담,3,1781860
2020-09-15,2020-07-29,강철비2: 정상회담,3,1781857
2020-09-14,2020-07-29,강철비2: 정상회담,2,1781854
2020-09-13,2020-07-29,강철비2: 정상회담,1,1781852
2020-09-12,2020-07-29,강철비2: 정상회담,4,1781851
2020-09-09,2020-07-29,강철비2: 정상회담,6,1781847
