Date,Movie,Chain,Screenings,day_of_week,Screen_Share
2019-01-21,글래스,메가박스,702,Monday,16.5
2019-01-21,글래스,씨네Q,32,Monday,13.9
2019-01-21,주먹왕 랄프 2: 인터넷 속으로,CGV,397,Monday,5.8
2019-01-21,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,325,Monday,6.3
2019-01-21,주먹왕 랄프 2: 인터넷 속으로,메가박스,293,Monday,6.9
2019-01-21,주먹왕 랄프 2: 인터넷 속으로,씨네Q,11,Monday,4.8
2019-01-21,언더독,CGV,351,Monday,5.1
2019-01-21,언더독,롯데시네마,271,Monday,5.3
2019-01-21,언더독,메가박스,190,Monday,4.5
2019-01-21,언더독,씨네Q,15,Monday,6.5
2019-01-22,말모이,CGV,1507,Tuesday,22.0
2019-01-22,말모이,롯데시네마,1310,Tuesday,25.5
2019-01-22,말모이,메가박스,958,Tuesday,22.8
2019-01-22,말모이,씨네Q,54,Tuesday,23.9
2019-01-22,내안의 그놈,CGV,1367,Tuesday,19.9
2019-01-22,내안의 그놈,롯데시네마,1150,Tuesday,22.4
2019-01-22,내안의 그놈,메가박스,854,Tuesday,20.3
2019-01-22,내안의 그놈,씨네Q,47,Tuesday,20.8
2019-01-22,글래스,CGV,998,Tuesday,14.6
2019-01-22,글래스,롯데시네마,790,Tuesday,15.4
2019-01-22,글래스,메가박스,676,Tuesday,16.1
2019-01-22,글래스,씨네Q,30,Tuesday,13.3
2019-01-22,주먹왕 랄프 2: 인터넷 속으로,CGV,398,Tuesday,5.8
2019-01-22,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,331,Tuesday,6.4
2019-01-22,주먹왕 랄프 2: 인터넷 속으로,메가박스,291,Tuesday,6.9
2019-01-22,주먹왕 랄프 2: 인터넷 속으로,씨네Q,14,Tuesday,6.2
2019-01-22,언더독,CGV,365,Tuesday,5.3
2019-01-22,언더독,롯데시네마,288,Tuesday,5.6
2019-01-22,언더독,메가박스,199,Tuesday,4.7
2019-01-22,언더독,씨네Q,17,Tuesday,7.5
2019-01-23,극한직업,CGV,3482,Wednesday,47.9
2019-01-23,극한직업,롯데시네마,2514,Wednesday,46.4
2019-01-23,극한직업,메가박스,2055,Wednesday,45.9
2019-01-23,극한직업,씨네Q,96,Wednesday,38.4
2019-01-23,말모이,CGV,981,Wednesday,13.5
2019-01-23,말모이,롯데시네마,1059,Wednesday,19.5
2019-01-23,말모이,메가박스,631,Wednesday,14.1
2019-01-23,말모이,씨네Q,41,Wednesday,16.4
2019-01-23,내안의 그놈,CGV,816,Wednesday,11.2
2019-01-23,내안의 그놈,롯데시네마,717,Wednesday,13.2
2019-01-23,내안의 그놈,메가박스,575,Wednesday,12.9
2019-01-23,내안의 그놈,씨네Q,38,Wednesday,15.2
2019-01-23,글래스,CGV,557,Wednesday,7.7
2019-01-23,글래스,롯데시네마,240,Wednesday,4.4
2019-01-23,글래스,메가박스,327,Wednesday,7.3
2019-01-23,글래스,씨네Q,25,Wednesday,10.0
2019-01-23,주먹왕 랄프 2: 인터넷 속으로,CGV,241,Wednesday,3.3
2019-01-23,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,195,Wednesday,3.6
2019-01-23,주먹왕 랄프 2: 인터넷 속으로,메가박스,182,Wednesday,4.1
2019-01-23,주먹왕 랄프 2: 인터넷 속으로,씨네Q,7,Wednesday,2.8
2019-01-24,극한직업,CGV,3756,Thursday,52.1
2019-01-24,극한직업,롯데시네마,2508,Thursday,46.2
2019-01-24,극한직업,메가박스,2089,Thursday,47.0
2019-01-24,극한직업,씨네Q,97,Thursday,39.8
2019-01-24,말모이,CGV,915,Thursday,12.7
2019-01-24,말모이,롯데시네마,1020,Thursday,18.8
2019-01-24,말모이,메가박스,603,Thursday,13.6
2019-01-24,말모이,씨네Q,35,Thursday,14.3
2019-01-24,내안의 그놈,CGV,729,Thursday,10.1
2019-01-24,내안의 그놈,롯데시네마,660,Thursday,12.1
2019-01-24,내안의 그놈,메가박스,569,Thursday,12.8
2019-01-24,내안의 그놈,씨네Q,36,Thursday,14.8
2019-01-24,글래스,CGV,434,Thursday,6.0
2019-01-24,글래스,롯데시네마,203,Thursday,3.7
2019-01-24,글래스,메가박스,295,Thursday,6.6
2019-01-24,글래스,씨네Q,20,Thursday,8.2
2019-01-24,주먹왕 랄프 2: 인터넷 속으로,CGV,216,Thursday,3.0
2019-01-24,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,191,Thursday,3.5
2019-01-24,주먹왕 랄프 2: 인터넷 속으로,메가박스,172,Thursday,3.9
2019-01-24,주먹왕 랄프 2: 인터넷 속으로,씨네Q,7,Thursday,2.9
2019-01-25,극한직업,CGV,4052,Friday,55.0
2019-01-25,극한직업,롯데시네마,2659,Friday,47.9
2019-01-25,극한직업,메가박스,2262,Friday,49.6
2019-01-25,극한직업,씨네Q,117,Friday,47.0
2019-01-25,말모이,CGV,908,Friday,12.3
2019-01-25,말모이,롯데시네마,1029,Friday,18.5
2019-01-25,말모이,메가박스,623,Friday,13.7
2019-01-25,말모이,씨네Q,38,Friday,15.3
2019-01-25,내안의 그놈,CGV,688,Friday,9.3
2019-01-25,내안의 그놈,롯데시네마,643,Friday,11.6
2019-01-25,내안의 그놈,메가박스,523,Friday,11.5
2019-01-25,내안의 그놈,씨네Q,29,Friday,11.6
2019-01-25,글래스,CGV,388,Friday,5.3
2019-01-25,글래스,롯데시네마,194,Friday,3.5
2019-01-25,글래스,메가박스,260,Friday,5.7
2019-01-25,글래스,씨네Q,11,Friday,4.4
2019-01-25,주먹왕 랄프 2: 인터넷 속으로,CGV,214,Friday,2.9
2019-01-25,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,202,Friday,3.6
2019-01-25,주먹왕 랄프 2: 인터넷 속으로,메가박스,182,Friday,4.0
2019-01-25,주먹왕 랄프 2: 인터넷 속으로,씨네Q,5,Friday,2.0
2019-01-26,극한직업,CGV,4387,Saturday,56.5
2019-01-26,극한직업,롯데시네마,3023,Saturday,51.6
2019-01-26,극한직업,메가박스,2516,Saturday,52.5
2019-01-26,극한직업,씨네Q,121,Saturday,46.9
2019-01-26,말모이,CGV,746,Saturday,9.6
2019-01-26,말모이,롯데시네마,1027,Saturday,17.5
2019-01-26,말모이,메가박스,617,Saturday,12.9
2019-01-26,말모이,씨네Q,38,Saturday,14.7
2019-01-26,내안의 그놈,CGV,494,Saturday,6.4
2019-01-26,내안의 그놈,롯데시네마,558,Saturday,9.5
2019-01-26,내안의 그놈,메가박스,487,Saturday,10.2
2019-01-26,내안의 그놈,씨네Q,30,Saturday,11.6
2019-01-26,러브 유어셀프 인 서울,CGV,808,Saturday,10.4
2019-01-26,러브 유어셀프 인 서울,롯데시네마,6,Saturday,0.1
2019-01-26,러브 유어셀프 인 서울,메가박스,4,Saturday,0.1
2019-01-26,러브 유어셀프 인 서울,씨네Q,2,Saturday,0.8
2019-01-26,주먹왕 랄프 2: 인터넷 속으로,CGV,203,Saturday,2.6
2019-01-26,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,292,Saturday,5.0
2019-01-26,주먹왕 랄프 2: 인터넷 속으로,메가박스,217,Saturday,4.5
2019-01-26,주먹왕 랄프 2: 인터넷 속으로,씨네Q,7,Saturday,2.7
2019-01-27,극한직업,CGV,4448,Sunday,58.2
2019-01-27,극한직업,롯데시네마,3065,Sunday,53.4
2019-01-27,극한직업,메가박스,2568,Sunday,54.9
2019-01-27,극한직업,씨네Q,126,Sunday,49.0
2019-01-27,말모이,CGV,721,Sunday,9.4
2019-01-27,말모이,롯데시네마,950,Sunday,16.5
2019-01-27,말모이,메가박스,552,Sunday,11.8
2019-01-27,말모이,씨네Q,35,Sunday,13.6
2019-01-27,내안의 그놈,CGV,459,Sunday,6.0
2019-01-27,내안의 그놈,롯데시네마,510,Sunday,8.9
2019-01-27,내안의 그놈,메가박스,434,Sunday,9.3
2019-01-27,내안의 그놈,씨네Q,29,Sunday,11.3
2019-01-27,러브 유어셀프 인 서울,CGV,756,Sunday,9.9
2019-01-27,러브 유어셀프 인 서울,롯데시네마,5,Sunday,0.1
2019-01-27,러브 유어셀프 인 서울,메가박스,4,Sunday,0.1
2019-01-27,러브 유어셀프 인 서울,씨네Q,2,Sunday,0.8
2019-01-27,주먹왕 랄프 2: 인터넷 속으로,CGV,205,Sunday,2.7
2019-01-27,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,286,Sunday,5.0
2019-01-27,주먹왕 랄프 2: 인터넷 속으로,메가박스,219,Sunday,4.7
2019-01-27,주먹왕 랄프 2: 인터넷 속으로,씨네Q,6,Sunday,2.3
2019-01-28,극한직업,CGV,4222,Monday,58.3
2019-01-28,극한직업,롯데시네마,2802,Monday,52.7
2019-01-28,극한직업,메가박스,2403,Monday,54.7
2019-01-28,극한직업,씨네Q,110,Monday,53.9
2019-01-28,말모이,CGV,732,Monday,10.1
2019-01-28,말모이,롯데시네마,887,Monday,16.7
2019-01-28,말모이,메가박스,546,Monday,12.4
2019-01-28,말모이,씨네Q,30,Monday,14.7
2019-01-28,내안의 그놈,CGV,512,Monday,7.1
2019-01-28,내안의 그놈,롯데시네마,522,Monday,9.8
2019-01-28,내안의 그놈,메가박스,472,Monday,10.7
2019-01-28,내안의 그놈,씨네Q,21,Monday,10.3
2019-01-28,글래스,CGV,270,Monday,3.7
2019-01-28,글래스,롯데시네마,159,Monday,3.0
2019-01-28,글래스,메가박스,183,Monday,4.2
2019-01-28,글래스,씨네Q,9,Monday,4.4
2019-01-28,주먹왕 랄프 2: 인터넷 속으로,CGV,199,Monday,2.7
2019-01-28,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,201,Monday,3.8
2019-01-28,주먹왕 랄프 2: 인터넷 속으로,메가박스,180,Monday,4.1
2019-01-28,주먹왕 랄프 2: 인터넷 속으로,씨네Q,4,Monday,2.0
2019-01-29,극한직업,CGV,4221,Tuesday,58.2
2019-01-29,극한직업,롯데시네마,2875,Tuesday,53.4
2019-01-29,극한직업,메가박스,2407,Tuesday,54.2
2019-01-29,극한직업,씨네Q,126,Tuesday,54.1
2019-01-29,말모이,CGV,721,Tuesday,9.9
2019-01-29,말모이,롯데시네마,899,Tuesday,16.7
2019-01-29,말모이,메가박스,547,Tuesday,12.3
2019-01-29,말모이,씨네Q,30,Tuesday,12.9
2019-01-29,내안의 그놈,CGV,500,Tuesday,6.9
2019-01-29,내안의 그놈,롯데시네마,512,Tuesday,9.5
2019-01-29,내안의 그놈,메가박스,464,Tuesday,10.5
2019-01-29,내안의 그놈,씨네Q,27,Tuesday,11.6
2019-01-29,글래스,CGV,279,Tuesday,3.8
2019-01-29,글래스,롯데시네마,164,Tuesday,3.0
2019-01-29,글래스,메가박스,190,Tuesday,4.3
2019-01-29,글래스,씨네Q,11,Tuesday,4.7
2019-01-29,주먹왕 랄프 2: 인터넷 속으로,CGV,199,Tuesday,2.7
2019-01-29,주먹왕 랄프 2: 인터넷 속으로,롯데시네마,212,Tuesday,3.9
2019-01-29,주먹왕 랄프 2: 인터넷 속으로,메가박스,180,Tuesday,4.1
2019-01-29,주먹왕 랄프 2: 인터넷 속으로,씨네Q,4,Tuesday,1.7
2019-01-30,극한직업,CGV,3034,Wednesday,41.0
2019-01-30,극한직업,롯데시네마,2415,Wednesday,42.9
2019-01-30,극한직업,메가박스,1973,Wednesday,42.8
2019-01-30,극한직업,씨네Q,114,Wednesday,42.7
2019-01-30,뺑반,CGV,2151,Wednesday,29.1
2019-01-30,뺑반,롯데시네마,1553,Wednesday,27.6
2019-01-30,뺑반,메가박스,1330,Wednesday,28.8
2019-01-30,뺑반,씨네Q,74,Wednesday,27.7
2019-01-30,드래곤 길들이기 3,CGV,1481,Wednesday,20.0
2019-01-30,드래곤 길들이기 3,롯데시네마,964,Wednesday,17.1
2019-01-30,드래곤 길들이기 3,메가박스,894,Wednesday,19.4
2019-01-30,드래곤 길들이기 3,씨네Q,41,Wednesday,15.4
2019-01-30,말모이,CGV,168,Wednesday,2.3
2019-01-30,말모이,롯데시네마,454,Wednesday,8.1
2019-01-30,말모이,메가박스,145,Wednesday,3.1
2019-01-30,말모이,씨네Q,12,Wednesday,4.5
2019-01-30,러브 유어셀프 인 서울,CGV,276,Wednesday,3.7
2019-01-30,러브 유어셀프 인 서울,롯데시네마,2,Wednesday,0.0
2019-01-30,러브 유어셀프 인 서울,메가박스,2,Wednesday,0.0
2019-01-30,러브 유어셀프 인 서울,씨네Q,1,Wednesday,0.4
2019-01-31,극한직업,CGV,3152,Thursday,41.4
2019-01-31,극한직업,롯데시네마,2316,Thursday,40.4
2019-01-31,극한직업,메가박스,1972,Thursday,41.7
2019-01-31,극한직업,씨네Q,102,Thursday,37.8
2019-01-31,뺑반,CGV,1761,Thursday,23.1
2019-01-31,뺑반,롯데시네마,1556,Thursday,27.1
2019-01-31,뺑반,메가박스,1264,Thursday,26.8
2019-01-31,뺑반,씨네Q,72,Thursday,26.7
2019-01-31,드래곤 길들이기 3,CGV,1368,Thursday,18.0
2019-01-31,드래곤 길들이기 3,롯데시네마,854,Thursday,14.9
2019-01-31,드래곤 길들이기 3,메가박스,800,Thursday,16.9
2019-01-31,드래곤 길들이기 3,씨네Q,35,Thursday,13.0
2019-01-31,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,612,Thursday,8.0
2019-01-31,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,430,Thursday,7.5
2019-01-31,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,409,Thursday,8.7
2019-01-31,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,23,Thursday,8.5
2019-01-31,말모이,CGV,128,Thursday,1.7
2019-01-31,말모이,롯데시네마,414,Thursday,7.2
2019-01-31,말모이,메가박스,102,Thursday,2.2
2019-01-31,말모이,씨네Q,12,Thursday,4.4
2019-02-01,극한직업,CGV,3634,Friday,46.5
2019-02-01,극한직업,롯데시네마,2469,Friday,42.3
2019-02-01,극한직업,메가박스,2225,Friday,46.5
2019-02-01,극한직업,씨네Q,129,Friday,46.4
2019-02-01,뺑반,CGV,1561,Friday,20.0
2019-02-01,뺑반,롯데시네마,1513,Friday,25.9
2019-02-01,뺑반,메가박스,1168,Friday,24.4
2019-02-01,뺑반,씨네Q,63,Friday,22.7
2019-02-01,드래곤 길들이기 3,CGV,1387,Friday,17.7
2019-02-01,드래곤 길들이기 3,롯데시네마,883,Friday,15.1
2019-02-01,드래곤 길들이기 3,메가박스,791,Friday,16.5
2019-02-01,드래곤 길들이기 3,씨네Q,33,Friday,11.9
2019-02-01,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,555,Friday,7.1
2019-02-01,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,429,Friday,7.3
2019-02-01,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,375,Friday,7.8
2019-02-01,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,22,Friday,7.9
2019-02-01,말모이,CGV,121,Friday,1.5
2019-02-01,말모이,롯데시네마,396,Friday,6.8
2019-02-01,말모이,메가박스,83,Friday,1.7
2019-02-01,말모이,씨네Q,11,Friday,4.0
2019-02-02,극한직업,CGV,4103,Saturday,49.8
2019-02-02,극한직업,롯데시네마,2890,Saturday,47.0
2019-02-02,극한직업,메가박스,2574,Saturday,51.1
2019-02-02,극한직업,씨네Q,126,Saturday,42.9
2019-02-02,뺑반,CGV,1418,Saturday,17.2
2019-02-02,뺑반,롯데시네마,1306,Saturday,21.2
2019-02-02,뺑반,메가박스,1031,Saturday,20.5
2019-02-02,뺑반,씨네Q,74,Saturday,25.2
2019-02-02,드래곤 길들이기 3,CGV,1439,Saturday,17.5
2019-02-02,드래곤 길들이기 3,롯데시네마,896,Saturday,14.6
2019-02-02,드래곤 길들이기 3,메가박스,766,Saturday,15.2
2019-02-02,드래곤 길들이기 3,씨네Q,36,Saturday,12.2
2019-02-02,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,671,Saturday,8.1
2019-02-02,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,587,Saturday,9.5
2019-02-02,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,465,Saturday,9.2
2019-02-02,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,26,Saturday,8.8
2019-02-02,말모이,CGV,96,Saturday,1.2
2019-02-02,말모이,롯데시네마,340,Saturday,5.5
2019-02-02,말모이,메가박스,56,Saturday,1.1
2019-02-02,말모이,씨네Q,11,Saturday,3.7
2019-02-03,극한직업,CGV,4229,Sunday,51.2
2019-02-03,극한직업,롯데시네마,2958,Sunday,48.2
2019-02-03,극한직업,메가박스,2648,Sunday,52.6
2019-02-03,극한직업,씨네Q,130,Sunday,44.1
2019-02-03,뺑반,CGV,1322,Sunday,16.0
2019-02-03,뺑반,롯데시네마,1215,Sunday,19.8
2019-02-03,뺑반,메가박스,960,Sunday,19.1
2019-02-03,뺑반,씨네Q,71,Sunday,24.1
2019-02-03,드래곤 길들이기 3,CGV,1419,Sunday,17.2
2019-02-03,드래곤 길들이기 3,롯데시네마,882,Sunday,14.4
2019-02-03,드래곤 길들이기 3,메가박스,769,Sunday,15.3
2019-02-03,드래곤 길들이기 3,씨네Q,36,Sunday,12.2
2019-02-03,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,697,Sunday,8.4
2019-02-03,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,616,Sunday,10.0
2019-02-03,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,468,Sunday,9.3
2019-02-03,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,28,Sunday,9.5
2019-02-03,말모이,CGV,107,Sunday,1.3
2019-02-03,말모이,롯데시네마,330,Sunday,5.4
2019-02-03,말모이,메가박스,50,Sunday,1.0
2019-02-03,말모이,씨네Q,10,Sunday,3.4
2019-02-04,극한직업,CGV,4494,Monday,54.4
2019-02-04,극한직업,롯데시네마,3076,Monday,50.4
2019-02-04,극한직업,메가박스,2752,Monday,55.0
2019-02-04,극한직업,씨네Q,135,Monday,46.1
2019-02-04,뺑반,CGV,1224,Monday,14.8
2019-02-04,뺑반,롯데시네마,1130,Monday,18.5
2019-02-04,뺑반,메가박스,914,Monday,18.3
2019-02-04,뺑반,씨네Q,68,Monday,23.2
2019-02-04,드래곤 길들이기 3,CGV,1379,Monday,16.7
2019-02-04,드래곤 길들이기 3,롯데시네마,864,Monday,14.2
2019-02-04,드래곤 길들이기 3,메가박스,736,Monday,14.7
2019-02-04,드래곤 길들이기 3,씨네Q,36,Monday,12.3
2019-02-04,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,613,Monday,7.4
2019-02-04,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,569,Monday,9.3
2019-02-04,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,429,Monday,8.6
2019-02-04,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,25,Monday,8.5
2019-02-04,말모이,CGV,100,Monday,1.2
2019-02-04,말모이,롯데시네마,328,Monday,5.4
2019-02-04,말모이,메가박스,48,Monday,1.0
2019-02-04,말모이,씨네Q,10,Monday,3.4
2019-02-05,극한직업,CGV,4278,Tuesday,52.4
2019-02-05,극한직업,롯데시네마,2875,Tuesday,47.9
2019-02-05,극한직업,메가박스,2553,Tuesday,51.3
2019-02-05,극한직업,씨네Q,116,Tuesday,43.8
2019-02-05,알리타: 배틀 엔젤,CGV,1443,Tuesday,17.7
2019-02-05,알리타: 배틀 엔젤,롯데시네마,1015,Tuesday,16.9
2019-02-05,알리타: 배틀 엔젤,메가박스,787,Tuesday,15.8
2019-02-05,알리타: 배틀 엔젤,씨네Q,46,Tuesday,17.4
2019-02-05,뺑반,CGV,847,Tuesday,10.4
2019-02-05,뺑반,롯데시네마,809,Tuesday,13.5
2019-02-05,뺑반,메가박스,639,Tuesday,12.8
2019-02-05,뺑반,씨네Q,46,Tuesday,17.4
2019-02-05,드래곤 길들이기 3,CGV,865,Tuesday,10.6
2019-02-05,드래곤 길들이기 3,롯데시네마,608,Tuesday,10.1
2019-02-05,드래곤 길들이기 3,메가박스,557,Tuesday,11.2
2019-02-05,드래곤 길들이기 3,씨네Q,25,Tuesday,9.4
2019-02-05,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,369,Tuesday,4.5
2019-02-05,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,375,Tuesday,6.2
2019-02-05,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,322,Tuesday,6.5
2019-02-05,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,17,Tuesday,6.4
2019-02-06,극한직업,CGV,4163,Wednesday,51.8
2019-02-06,극한직업,롯데시네마,2786,Wednesday,46.6
2019-02-06,극한직업,메가박스,2461,Wednesday,50.1
2019-02-06,극한직업,씨네Q,124,Wednesday,42.2
2019-02-06,알리타: 배틀 엔젤,CGV,1440,Wednesday,17.9
2019-02-06,알리타: 배틀 엔젤,롯데시네마,1054,Wednesday,17.6
2019-02-06,알리타: 배틀 엔젤,메가박스,813,Wednesday,16.5
2019-02-06,알리타: 배틀 엔젤,씨네Q,50,Wednesday,17.0
2019-02-06,뺑반,CGV,773,Wednesday,9.6
2019-02-06,뺑반,롯데시네마,724,Wednesday,12.1
2019-02-06,뺑반,메가박스,596,Wednesday,12.1
2019-02-06,뺑반,씨네Q,49,Wednesday,16.7
2019-02-06,드래곤 길들이기 3,CGV,755,Wednesday,9.4
2019-02-06,드래곤 길들이기 3,롯데시네마,564,Wednesday,9.4
2019-02-06,드래곤 길들이기 3,메가박스,465,Wednesday,9.5
2019-02-06,드래곤 길들이기 3,씨네Q,25,Wednesday,8.5
2019-02-06,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,322,Wednesday,4.0
2019-02-06,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,363,Wednesday,6.1
2019-02-06,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,274,Wednesday,5.6
2019-02-06,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,21,Wednesday,7.1
2019-02-07,극한직업,CGV,3578,Thursday,47.3
2019-02-07,극한직업,롯데시네마,2354,Thursday,41.5
2019-02-07,극한직업,메가박스,2108,Thursday,45.1
2019-02-07,극한직업,씨네Q,119,Thursday,43.4
2019-02-07,알리타: 배틀 엔젤,CGV,1567,Thursday,20.7
2019-02-07,알리타: 배틀 엔젤,롯데시네마,1169,Thursday,20.6
2019-02-07,알리타: 배틀 엔젤,메가박스,941,Thursday,20.1
2019-02-07,알리타: 배틀 엔젤,씨네Q,57,Thursday,20.8
2019-02-07,뺑반,CGV,812,Thursday,10.7
2019-02-07,뺑반,롯데시네마,772,Thursday,13.6
2019-02-07,뺑반,메가박스,609,Thursday,13.0
2019-02-07,뺑반,씨네Q,40,Thursday,14.6
2019-02-07,드래곤 길들이기 3,CGV,647,Thursday,8.6
2019-02-07,드래곤 길들이기 3,롯데시네마,503,Thursday,8.9
2019-02-07,드래곤 길들이기 3,메가박스,470,Thursday,10.1
2019-02-07,드래곤 길들이기 3,씨네Q,21,Thursday,7.7
2019-02-07,극장판 헬로카봇: 옴파로스 섬의 비밀,CGV,165,Thursday,2.2
2019-02-07,극장판 헬로카봇: 옴파로스 섬의 비밀,롯데시네마,232,Thursday,4.1
2019-02-07,극장판 헬로카봇: 옴파로스 섬의 비밀,메가박스,174,Thursday,3.7
2019-02-07,극장판 헬로카봇: 옴파로스 섬의 비밀,씨네Q,12,Thursday,4.4
2019-02-08,극한직업,CGV,3677,Friday,47.9
2019-02-08,극한직업,롯데시네마,2438,Friday,42.7
2019-02-08,극한직업,메가박스,2183,Friday,46.3
2019-02-08,극한직업,씨네Q,122,Friday,44.5
2019-02-08,알리타: 배틀 엔젤,CGV,1609,Friday,21.0
2019-02-08,알리타: 배틀 엔젤,롯데시네마,1204,Friday,21.1
2019-02-08,알리타: 배틀 엔젤,메가박스,990,Friday,21.0
2019-02-08,알리타: 배틀 엔젤,씨네Q,63,Friday,23.0
2019-02-08,뺑반,CGV,794,Friday,10.3
2019-02-08,뺑반,롯데시네마,745,Friday,13.0
